antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'纸张', '美术', '电话'})",frozenset({'书架'}),0.14396887159533073,0.5343709468223087,0.10505836575875487,0.7297297297297298,1.3655864602466545,0.0281255835314186,1.7228274967574586,0.31273849607182946
"frozenset({'纸张', '电话', '书架'})",frozenset({'装订机'}),0.17898832684824903,0.6549935149156939,0.13618677042801555,0.7608695652173912,1.1616444253120963,0.018950577096801854,1.4427543921707342,0.1694877002933874
"frozenset({'纸张', '装订机', '电话'})",frozenset({'书架'}),0.19455252918287938,0.5343709468223087,0.13618677042801555,0.7,1.3099514563106796,0.032223551201885456,1.5520968439256375,0.29376581550494585
"frozenset({'配件', '纸张', '电话'})",frozenset({'书架'}),0.14656290531776914,0.5343709468223087,0.10635538261997406,0.7256637168141592,1.3579774894750407,0.028036424136289387,1.6972930002928743,0.3088813106976055
"frozenset({'书架', '美术', '电话'})",frozenset({'装订机'}),0.16472114137483787,0.6549935149156939,0.13229571984435798,0.8031496062992126,1.2261947454587978,0.02440444047432798,1.752632944228275,0.22084703446596027
"frozenset({'配件', '书架', '电话'})",frozenset({'装订机'}),0.1621271076523995,0.6549935149156939,0.12062256809338522,0.744,1.1358891089108911,0.014430363989024975,1.3476815823605706,0.14278105129997662
"frozenset({'纸张', '美术', '系固件'})",frozenset({'书架'}),0.1569390402075227,0.5343709468223087,0.11413748378728923,0.7272727272727273,1.3609885260370698,0.03027382027821096,1.7073065283182016,0.3146153846153847
"frozenset({'纸张', '系固件', '书架'})",frozenset({'装订机'}),0.1828793774319066,0.6549935149156939,0.1297016861219196,0.7092198581560285,1.0827891299768277,0.00991687989220126,1.1864857169972483,0.09357142857142872
"frozenset({'书架', '美术', '系固件'})",frozenset({'装订机'}),0.17120622568093385,0.6549935149156939,0.1309987029831388,0.7651515151515151,1.1681818181818182,0.018859735448934378,1.469059871971884,0.17370892018779344
"frozenset({'配件', '书架', '系固件'})",frozenset({'装订机'}),0.16861219195849547,0.6549935149156939,0.12062256809338522,0.7153846153846154,1.0922010662604722,0.010182675824850565,1.212184947593508,0.10153825507859016
"frozenset({'纸张', '美术', '书架'})",frozenset({'装订机'}),0.16990920881971466,0.6549935149156939,0.13359273670557717,0.7862595419847328,1.200408132416295,0.02230330680420764,1.614137483787289,0.20112257281553392
"frozenset({'配件', '书架', '纸张'})",frozenset({'装订机'}),0.1608300907911803,0.6549935149156939,0.11284046692607004,0.7016129032258064,1.0711753433407856,0.007497800454544679,1.1562379500122688,0.07918065696672517
"frozenset({'配件', '书架', '美术'})",frozenset({'装订机'}),0.1517509727626459,0.6549935149156939,0.11543450064850844,0.7606837606837608,1.1613607514597615,0.01603859760682727,1.4416342412451366,0.16379754664467597
"frozenset({'复印机', '器具', '信封'})",frozenset({'收纳具'}),0.17250324254215305,0.6251621271076524,0.1309987029831388,0.7593984962406015,1.2147224908744891,0.023156208942519116,1.5579199092088198,0.2136161892051275
"frozenset({'复印机', '器具', '信封'})",frozenset({'椅子'}),0.17250324254215305,0.6523994811932555,0.12840466926070038,0.744360902255639,1.1409587587258403,0.0158636433220454,1.3597314412146175,0.14929862892245324
"frozenset({'纸张', '复印机', '器具'})",frozenset({'信封'}),0.13488975356679636,0.5201037613488976,0.10116731517509728,0.75,1.4420199501246882,0.031010646977580617,1.9195849546044097,0.3543228385807096
"frozenset({'复印机', '器具', '信封'})",frozenset({'装订机'}),0.17250324254215305,0.6549935149156939,0.1245136186770428,0.7218045112781956,1.1020025310801758,0.011525113510003515,1.2401584463841275,0.11185671368861023
"frozenset({'收纳具', '器具', '标签'})",frozenset({'信封'}),0.17639429312581065,0.5201037613488976,0.12710765239948119,0.7205882352941175,1.385470148159014,0.035364317064267084,1.7175233804355237,0.337811345010445
"frozenset({'器具', '标签', '信封'})",frozenset({'收纳具'}),0.1621271076523995,0.6251621271076524,0.12710765239948119,0.7839999999999999,1.2540746887966803,0.025751924917695776,1.7353605226497568,0.24180198395147523
"frozenset({'信封', '器具', '椅子'})",frozenset({'收纳具'}),0.21141374837872892,0.6251621271076524,0.16601815823605706,0.7852760736196319,1.2561158770969632,0.0338502895998089,1.745673522327219,0.258557771381579
"frozenset({'收纳具', '器具', '信封'})",frozenset({'椅子'}),0.21530479896238652,0.6523994811932555,0.16601815823605706,0.7710843373493975,1.1819205250425158,0.025553419094577923,1.5184654242610411,0.1961518595041322
"frozenset({'用具', '器具', '信封'})",frozenset({'收纳具'}),0.17639429312581065,0.6251621271076524,0.14137483787289234,0.801470588235294,1.2820203807664143,0.031099806372709815,1.8880722486429353,0.2670952828144188
"frozenset({'用品', '器具', '信封'})",frozenset({'收纳具'}),0.16990920881971466,0.6251621271076524,0.13359273670557717,0.7862595419847328,1.2576890184029648,0.027371934304666057,1.753705762460626,0.2468294902912621
"frozenset({'器具', '信封', '电话'})",frozenset({'收纳具'}),0.17769130998702984,0.6251621271076524,0.13488975356679636,0.7591240875912408,1.214283550898022,0.023803876246759545,1.5561451086742912,0.21460203834020858
"frozenset({'系固件', '信封', '器具'})",frozenset({'收纳具'}),0.17250324254215305,0.6251621271076524,0.1297016861219196,0.7518796992481204,1.2026955355192963,0.021859192081299925,1.510710214990371,0.20366771159874622
"frozenset({'纸张', '器具', '收纳具'})",frozenset({'信封'}),0.19584954604409857,0.5201037613488976,0.14137483787289234,0.7218543046357616,1.3879044111575365,0.039512752316882574,1.725341238959916,0.34755844924533874
"frozenset({'纸张', '器具', '信封'})",frozenset({'收纳具'}),0.16601815823605706,0.6251621271076524,0.14137483787289234,0.8515625,1.3621466545643153,0.03758657293154409,2.525223564748447,0.31878950447301213
"frozenset({'美术', '器具', '信封'})",frozenset({'收纳具'}),0.14656290531776914,0.6251621271076524,0.11413748378728923,0.7787610619469026,1.2456945617449418,0.022511906143755214,1.694267185473411,0.23110665929814858
"frozenset({'收纳具', '器具', '信封'})",frozenset({'装订机'}),0.21530479896238652,0.6549935149156939,0.1621271076523995,0.7530120481927711,1.1496480973398546,0.021103860601809105,1.3968555249754835,0.16588429752066122
"frozenset({'装订机', '器具', '信封'})",frozenset({'收纳具'}),0.20752269779507135,0.6251621271076524,0.1621271076523995,0.78125,1.2496758298755186,0.032391776475714146,1.713544561793589,0.2521112929623567
"frozenset({'配件', '器具', '信封'})",frozenset({'收纳具'}),0.15304798962386512,0.6251621271076524,0.11673151750972763,0.7627118644067796,1.2200225050988114,0.021051710766922194,1.5796738929034646,0.21293176790879692
"frozenset({'器具', '标签', '信封'})",frozenset({'椅子'}),0.1621271076523995,0.6523994811932555,0.12710765239948119,0.7839999999999999,1.201717693836978,0.021336011479692676,1.609261661142335,0.20033802994882155
"frozenset({'用具', '器具', '标签'})",frozenset({'信封'}),0.15304798962386512,0.5201037613488976,0.10765239948119326,0.7033898305084746,1.352402891077391,0.02805156441093397,1.6179358903094312,0.30766250299821024
"frozenset({'纸张', '器具', '标签'})",frozenset({'信封'}),0.14137483787289234,0.5201037613488976,0.10376134889753567,0.7339449541284404,1.4111510215287468,0.030231763959753785,1.8037479314817302,0.3393315709969788
"frozenset({'器具', '标签', '信封'})",frozenset({'装订机'}),0.1621271076523995,0.6549935149156939,0.1219195849546044,0.752,1.1481029702970298,0.015727380850244166,1.3911551817915568,0.15395889598840645
"frozenset({'用具', '器具', '信封'})",frozenset({'椅子'}),0.17639429312581065,0.6523994811932555,0.13618677042801555,0.7720588235294117,1.1834142205589988,0.021107225107285646,1.524957114765072,0.1881814773153354
"frozenset({'用品', '器具', '信封'})",frozenset({'椅子'}),0.16990920881971466,0.6523994811932555,0.11932555123216602,0.7022900763358779,1.0764724629323297,0.008476871548227669,1.1675812298380395,0.08558084239130441
"frozenset({'器具', '信封', '电话'})",frozenset({'椅子'}),0.17769130998702984,0.6523994811932555,0.1297016861219196,0.7299270072992701,1.118834438623732,0.01377596767383138,1.2870613804465945,0.12916403785488956
"frozenset({'系固件', '信封', '器具'})",frozenset({'椅子'}),0.17250324254215305,0.6523994811932555,0.12840466926070038,0.744360902255639,1.1409587587258403,0.0158636433220454,1.3597314412146175,0.14929862892245324
"frozenset({'纸张', '器具', '椅子'})",frozenset({'信封'}),0.1828793774319066,0.5201037613488976,0.12840466926070038,0.7021276595744681,1.3499761235209846,0.03328841718522106,1.6110802297572726,0.3172679172679172
"frozenset({'纸张', '器具', '信封'})",frozenset({'椅子'}),0.16601815823605706,0.6523994811932555,0.12840466926070038,0.7734375,1.1855274602385686,0.02009450895883695,1.5342367726642514,0.18764629184535866
"frozenset({'美术', '器具', '信封'})",frozenset({'椅子'}),0.14656290531776914,0.6523994811932555,0.10894941634241245,0.743362831858407,1.1394289132461866,0.013331852950923637,1.3544434008676591,0.1433818208134317
"frozenset({'信封', '器具', '椅子'})",frozenset({'装订机'}),0.21141374837872892,0.6549935149156939,0.15304798962386512,0.7239263803680982,1.1052420579481261,0.014573355471779376,1.2496901570831533,0.12074877341659238
"frozenset({'装订机', '器具', '信封'})",frozenset({'椅子'}),0.20752269779507135,0.6523994811932555,0.15304798962386512,0.7375,1.1304423459244533,0.017660289246535815,1.324192452597122,0.14560736774945207
"frozenset({'配件', '器具', '信封'})",frozenset({'椅子'}),0.15304798962386512,0.6523994811932555,0.10765239948119326,0.7033898305084746,1.0781581696263098,0.007803970452912895,1.171910320548453,0.08559198509197576
"frozenset({'用具', '纸张', '器具'})",frozenset({'信封'}),0.1543450064850843,0.5201037613488976,0.10894941634241245,0.7058823529411764,1.357195247176177,0.02867399792410011,1.631647211413748,0.31122188139059287
"frozenset({'用具', '器具', '信封'})",frozenset({'装订机'}),0.17639429312581065,0.6549935149156939,0.13488975356679636,0.7647058823529411,1.1675014560279557,0.01935263550125242,1.4662775616083006,0.17419745608721973
"frozenset({'用品', '纸张', '器具'})",frozenset({'信封'}),0.14915693904020752,0.5201037613488976,0.10765239948119326,0.7217391304347827,1.3876829664968016,0.030075314455093108,1.7246271076523996,0.328349985307082
"frozenset({'纸张', '器具', '电话'})",frozenset({'信封'}),0.1517509727626459,0.5201037613488976,0.10894941634241245,0.7179487179487181,1.3803951659313256,0.03002316462020621,1.7014503006720911,0.3248689384010485
"frozenset({'器具', '信封', '电话'})",frozenset({'装订机'}),0.17769130998702984,0.6549935149156939,0.13488975356679636,0.7591240875912408,1.1589795475897955,0.018503097868417542,1.4322996501984826,0.16681327347731123
"frozenset({'纸张', '器具', '信封'})",frozenset({'装订机'}),0.16601815823605706,0.6549935149156939,0.1219195849546044,0.734375,1.121194306930693,0.013178767951739528,1.2988479438467995,0.12961185930313351
"frozenset({'美术', '器具', '信封'})",frozenset({'装订机'}),0.14656290531776914,0.6549935149156939,0.11024643320363164,0.7522123893805309,1.1484272321037412,0.014248680693289995,1.3923476005188065,0.15143929912390486
"frozenset({'配件', '器具', '信封'})",frozenset({'装订机'}),0.15304798962386512,0.6549935149156939,0.11024643320363164,0.7203389830508474,1.0997650612518879,0.010000992529115585,1.2336595527257004,0.10710746779569404
"frozenset({'复印机', '标签', '信封'})",frozenset({'收纳具'}),0.14785992217898833,0.6251621271076524,0.10505836575875487,0.7105263157894737,1.1365472810657349,0.012621942295366576,1.2948944699917462,0.14098878178025823
"frozenset({'信封', '复印机', '椅子'})",frozenset({'收纳具'}),0.20103761348897536,0.6251621271076524,0.14396887159533073,0.7161290322580645,1.1455093026368623,0.01828776951791683,1.3204515976889515,0.15898853398853396
"frozenset({'收纳具', '复印机', '信封'})",frozenset({'椅子'}),0.20233463035019456,0.6523994811932555,0.14396887159533073,0.7115384615384615,1.0906484171891726,0.011965863727434661,1.2050151318633804,0.10419687980663572
"frozenset({'用具', '复印机', '信封'})",frozenset({'收纳具'}),0.16861219195849547,0.6251621271076524,0.12321660181582361,0.7307692307692307,1.168927545483562,0.017806645234766785,1.3922549564572908,0.17382379505706547
"frozenset({'用品', '复印机', '信封'})",frozenset({'收纳具'}),0.17250324254215305,0.6251621271076524,0.13229571984435798,0.7669172932330828,1.2267494462296822,0.024453225803738307,1.6081753901510403,0.2233695986231484
"frozenset({'复印机', '信封', '电话'})",frozenset({'收纳具'}),0.17769130998702984,0.6251621271076524,0.125810635538262,0.7080291970802919,1.132552927279886,0.014724758218225178,1.2838197146562902,0.14232983186445078
"frozenset({'复印机', '系固件', '信封'})",frozenset({'收纳具'}),0.16990920881971466,0.6251621271076524,0.1219195849546044,0.7175572519083969,1.1477938614551328,0.015698782553693294,1.3271286851053388,0.15511968085106376
"frozenset({'纸张', '复印机', '信封'})",frozenset({'收纳具'}),0.15953307392996108,0.6251621271076524,0.1219195849546044,0.7642276422764228,1.2224471207367675,0.02218554911252757,1.5898295988192677,0.21650906225374314
"frozenset({'信封', '美术', '复印机'})",frozenset({'收纳具'}),0.1582360570687419,0.6251621271076524,0.11673151750972763,0.7377049180327869,1.1800217672267193,0.017808327487505077,1.4290693904020755,0.18123608971066607
"frozenset({'收纳具', '复印机', '信封'})",frozenset({'装订机'}),0.20233463035019456,0.6549935149156939,0.15304798962386512,0.7564102564102565,1.154836252856055,0.020520118901623557,1.4163424124513624,0.1680859859446053
"frozenset({'复印机', '装订机', '信封'})",frozenset({'收纳具'}),0.20492866407263294,0.6251621271076524,0.15304798962386512,0.7468354430379748,1.1946268186354327,0.02493435008688838,1.4806095979247735,0.20491055381978063
"frozenset({'配件', '复印机', '信封'})",frozenset({'收纳具'}),0.16342412451361868,0.6251621271076524,0.1219195849546044,0.746031746031746,1.1933412369097016,0.01975301165296471,1.4759241245136188,0.19366650173181588
"frozenset({'复印机', '标签', '信封'})",frozenset({'椅子'}),0.14785992217898833,0.6523994811932555,0.11673151750972763,0.7894736842105263,1.2101077744061943,0.020267780990880502,1.6511024643320364,0.20375443937087767
"frozenset({'复印机', '标签', '信封'})",frozenset({'装订机'}),0.14785992217898833,0.6549935149156939,0.11284046692607004,0.7631578947368421,1.1651380927566442,0.015993176782893512,1.4566940481337372,0.16632551304256551
"frozenset({'用具', '复印机', '信封'})",frozenset({'椅子'}),0.16861219195849547,0.6523994811932555,0.1219195849546044,0.7230769230769231,1.1083346077381862,0.011917078398024347,1.2552240956910217,0.11756895807747189
"frozenset({'用品', '复印机', '信封'})",frozenset({'椅子'}),0.17250324254215305,0.6523994811932555,0.1219195849546044,0.706766917293233,1.083334578992212,0.00937855901594943,1.185406897469154,0.0929600480224104
"frozenset({'复印机', '信封', '电话'})",frozenset({'椅子'}),0.17769130998702984,0.6523994811932555,0.1245136186770428,0.7007299270072993,1.0740810610787828,0.008587900228954587,1.1614944165005854,0.08387552576235531
"frozenset({'复印机', '系固件', '信封'})",frozenset({'椅子'}),0.16990920881971466,0.6523994811932555,0.125810635538262,0.7404580152671755,1.1349764011351735,0.014961955854323639,1.3392843518730444,0.14326675257731958
"frozenset({'纸张', '复印机', '信封'})",frozenset({'椅子'}),0.15953307392996108,0.6523994811932555,0.11932555123216602,0.7479674796747968,1.14648693206614,0.015246256567094135,1.3791891552654705,0.15202294685990345
"frozenset({'信封', '美术', '复印机'})",frozenset({'椅子'}),0.1582360570687419,0.6523994811932555,0.11932555123216602,0.7540983606557378,1.1558843659355345,0.016092429694452445,1.413575443147428,0.16021303677899118
"frozenset({'信封', '复印机', '椅子'})",frozenset({'装订机'}),0.20103761348897536,0.6549935149156939,0.14915693904020752,0.7419354838709677,1.13273714468221,0.017478605950800835,1.336900129701686,0.1466685488424619
"frozenset({'复印机', '装订机', '信封'})",frozenset({'椅子'}),0.20492866407263294,0.6523994811932555,0.14915693904020752,0.7278481012658228,1.1156478848428417,0.015461584917594862,1.2772298132898983,0.1303780409958154
"frozenset({'配件', '复印机', '信封'})",frozenset({'椅子'}),0.16342412451361868,0.6523994811932555,0.11543450064850844,0.7063492063492064,1.0826943103285052,0.008816686601361617,1.183720685666211,0.0912986673634701
"frozenset({'用具', '复印机', '信封'})",frozenset({'装订机'}),0.16861219195849547,0.6549935149156939,0.1219195849546044,0.7230769230769231,1.103945163747144,0.011479692686069756,1.2458567516933274,0.11325389185780185
"frozenset({'用品', '复印机', '信封'})",frozenset({'装订机'}),0.17250324254215305,0.6549935149156939,0.12840466926070038,0.744360902255639,1.136440110176431,0.015416164093661089,1.3495841916533144,0.14508723599632678
"frozenset({'纸张', '复印机', '电话'})",frozenset({'信封'}),0.1504539559014267,0.5201037613488976,0.10765239948119326,0.7155172413793104,1.3757201823028635,0.029400731107040057,1.686907990409936,0.3214752138324289
"frozenset({'复印机', '信封', '电话'})",frozenset({'装订机'}),0.17769130998702984,0.6549935149156939,0.125810635538262,0.7080291970802919,1.080971308809713,0.009423979839883176,1.181647211413748,0.09109239324856086
"frozenset({'复印机', '系固件', '信封'})",frozenset({'装订机'}),0.16990920881971466,0.6549935149156939,0.11932555123216602,0.7022900763358779,1.0722092056533898,0.008036121330796495,1.1588679370780541,0.08113111413043476
"frozenset({'纸张', '复印机', '信封'})",frozenset({'装订机'}),0.15953307392996108,0.6549935149156939,0.11543450064850844,0.7235772357723578,1.1047090074861146,0.010941371809817982,1.248111696040284,0.11277569704536015
"frozenset({'信封', '美术', '复印机'})",frozenset({'装订机'}),0.1582360570687419,0.6549935149156939,0.11932555123216602,0.7540983606557378,1.151306606070443,0.01568196002631045,1.4030263726761785,0.1561264822134389
"frozenset({'配件', '复印机', '信封'})",frozenset({'装订机'}),0.16342412451361868,0.6549935149156939,0.11802853437094682,0.7222222222222222,1.1026402640264026,0.010986792633751699,1.242023346303502,0.11127012522361349
"frozenset({'信封', '标签', '椅子'})",frozenset({'收纳具'}),0.19455252918287938,0.6251621271076524,0.14526588845654995,0.7466666666666667,1.1943568464730292,0.023639015478407452,1.4796231824697934,0.20203588681849555
"frozenset({'收纳具', '标签', '信封'})",frozenset({'椅子'}),0.1893644617380026,0.6523994811932555,0.14526588845654995,0.767123287671233,1.1758490154960648,0.021724611862236967,1.4926375219348444,0.18448571428571434
"frozenset({'用具', '标签', '信封'})",frozenset({'收纳具'}),0.16342412451361868,0.6251621271076524,0.1245136186770428,0.7619047619047619,1.2187314759928867,0.022347045375403107,1.5743190661478597,0.2145348837209302
"frozenset({'用品', '标签', '信封'})",frozenset({'收纳具'}),0.1543450064850843,0.6251621271076524,0.11543450064850844,0.7478991596638656,1.1963283238606646,0.01894384808584873,1.4868568958063122,0.19406148755773084
"frozenset({'标签', '信封', '电话'})",frozenset({'收纳具'}),0.14915693904020752,0.6251621271076524,0.10894941634241245,0.7304347826086957,1.1683925672018762,0.015702147059169877,1.3905275929877412,0.16938879210220675
"frozenset({'系固件', '标签', '信封'})",frozenset({'收纳具'}),0.1569390402075227,0.6251621271076524,0.11543450064850844,0.7355371900826447,1.1765543019786704,0.017322156446140158,1.41735570687419,0.17799481417458948
"frozenset({'纸张', '标签', '收纳具'})",frozenset({'信封'}),0.17509727626459143,0.5201037613488976,0.125810635538262,0.7185185185185186,1.3814907176503186,0.034741883551100944,1.7048945320499693,0.3347597743629644
"frozenset({'纸张', '标签', '信封'})",frozenset({'收纳具'}),0.1582360570687419,0.6251621271076524,0.125810635538262,0.7950819672131147,1.2718012380110197,0.026887445516039443,1.8292088197146563,0.25388782107286395
"frozenset({'美术', '标签', '信封'})",frozenset({'收纳具'}),0.1517509727626459,0.6251621271076524,0.11284046692607004,0.7435897435897436,1.1894350462815193,0.017971506003118906,1.4618677042801558,0.1877570389117369
"frozenset({'收纳具', '标签', '信封'})",frozenset({'装订机'}),0.1893644617380026,0.6549935149156939,0.14526588845654995,0.767123287671233,1.171192187711922,0.0212333940626572,1.481498435950256,0.18031428571428584
"frozenset({'装订机', '标签', '信封'})",frozenset({'收纳具'}),0.191958495460441,0.6251621271076524,0.14526588845654995,0.7567567567567568,1.2104968038577997,0.02526070711811601,1.5410001441129848,0.21520293510662689
"frozenset({'配件', '收纳具', '标签'})",frozenset({'信封'}),0.1556420233463035,0.5201037613488976,0.11284046692607004,0.725,1.393952618453865,0.03189046515970466,1.745077231458554,0.3347105249218708
"frozenset({'配件', '标签', '信封'})",frozenset({'收纳具'}),0.1543450064850843,0.6251621271076524,0.11284046692607004,0.7310924369747899,1.1694445413019978,0.016349814363410334,1.3939283398184175,0.17133841054932658
"frozenset({'用具', '收纳具', '信封'})",frozenset({'椅子'}),0.2127107652399481,0.6523994811932555,0.16472114137483787,0.774390243902439,1.186987829122824,0.02594874848807535,1.5407158130893541,0.20009339853935063
"frozenset({'用具', '信封', '椅子'})",frozenset({'收纳具'}),0.20622568093385213,0.6251621271076524,0.16472114137483787,0.7987421383647799,1.2776559931104674,0.03579665601800683,1.8624756809338525,0.2737764397097421
"frozenset({'用品', '收纳具', '信封'})",frozenset({'椅子'}),0.21530479896238652,0.6523994811932555,0.15953307392996108,0.7409638554216866,1.1357517545330424,0.01906833478848194,1.341899677253943,0.1523214405697775
"frozenset({'用品', '信封', '椅子'})",frozenset({'收纳具'}),0.20103761348897536,0.6251621271076524,0.15953307392996108,0.7935483870967741,1.2693481461651719,0.03385197185254718,1.815620946822308,0.2655870552212015
"frozenset({'信封', '椅子', '电话'})",frozenset({'收纳具'}),0.20103761348897536,0.6251621271076524,0.14267185473411154,0.7096774193548386,1.1351893990095032,0.01699075265669764,1.291108228851419,0.1490554899645809
"frozenset({'收纳具', '信封', '电话'})",frozenset({'椅子'}),0.19974059662775617,0.6523994811932555,0.14267185473411154,0.7142857142857142,1.0948594149389377,0.01236119312093209,1.2166018158236052,0.10826580226904366
"frozenset({'信封', '系固件', '椅子'})",frozenset({'收纳具'}),0.20492866407263294,0.6251621271076524,0.1504539559014267,0.7341772151898734,1.174378906455171,0.02234031636444997,1.4101043789759744,0.18675817066996686
"frozenset({'收纳具', '系固件', '信封'})",frozenset({'椅子'}),0.20103761348897536,0.6523994811932555,0.1504539559014267,0.7483870967741935,1.1471301224908612,0.01929712116088894,1.38148924141142,0.16053235557545878
"frozenset({'纸张', '椅子', '信封'})",frozenset({'收纳具'}),0.21011673151750973,0.6251621271076524,0.1608300907911803,0.7654320987654322,1.2243737513447057,0.02947306797478641,1.5979930370673772,0.23200381376132223
"frozenset({'纸张', '收纳具', '信封'})",frozenset({'椅子'}),0.21141374837872892,0.6523994811932555,0.1608300907911803,0.7607361963190185,1.1660588615545988,0.022903871031776074,1.452791911935881,0.18058945246179967
"frozenset({'信封', '美术', '椅子'})",frozenset({'收纳具'}),0.19455252918287938,0.6251621271076524,0.14915693904020752,0.7666666666666666,1.2263485477178422,0.027530066062065026,1.6064480266814893,0.22915353917244272
"frozenset({'收纳具', '美术', '信封'})",frozenset({'椅子'}),0.19714656290531776,0.6523994811932555,0.14915693904020752,0.756578947368421,1.1596866171392695,0.020538623681744694,1.4279805096925717,0.17151085200533817
"frozenset({'收纳具', '椅子', '信封'})",frozenset({'装订机'}),0.2594033722438392,0.6549935149156939,0.1932555123216602,0.745,1.1374158415841584,0.023347985754683803,1.3529666081737493,0.16313073731473093
"frozenset({'信封', '装订机', '椅子'})",frozenset({'收纳具'}),0.25421530479896237,0.6251621271076524,0.1932555123216602,0.7602040816326532,1.2160110932339743,0.03432973163022068,1.5631536827000037,0.2381908374671726
"frozenset({'收纳具', '装订机', '信封'})",frozenset({'椅子'}),0.2619974059662776,0.6523994811932555,0.1932555123216602,0.7376237623762376,1.1306320492884279,0.022328540595281943,1.3248170716785355,0.15655630388884292
"frozenset({'信封', '椅子', '设备'})",frozenset({'收纳具'}),0.14267185473411154,0.6251621271076524,0.11154345006485085,0.7818181818181819,1.250584685024519,0.02235040988087969,1.7180069174232602,0.2337191710938325
"frozenset({'收纳具', '信封', '设备'})",frozenset({'椅子'}),0.14785992217898833,0.6523994811932555,0.11154345006485085,0.7543859649122807,1.156325206654808,0.015079713546003723,1.415230683713174,0.15864925135393435
"frozenset({'配件', '信封', '椅子'})",frozenset({'收纳具'}),0.1880674448767834,0.6251621271076524,0.14137483787289234,0.7517241379310344,1.2024467019602232,0.023802193994021267,1.5097636547052886,0.20735996717179112
"frozenset({'配件', '收纳具', '信封'})",frozenset({'椅子'}),0.1932555123216602,0.6523994811932555,0.14137483787289234,0.7315436241610738,1.1213123940918248,0.015295041896504435,1.2948119325551228,0.1341042508628572
"frozenset({'用具', '信封', '用品'})",frozenset({'收纳具'}),0.16990920881971466,0.6251621271076524,0.13748378728923477,0.8091603053435115,1.2943207373855754,0.03126298488832366,1.9641504539559016,0.2739386792452831
"frozenset({'用具', '系固件', '信封'})",frozenset({'收纳具'}),0.16472114137483787,0.6251621271076524,0.1245136186770428,0.7559055118110236,1.209135165158297,0.021536199555548835,1.53562612442994,0.2070716873706005
"frozenset({'用具', '纸张', '信封'})",frozenset({'收纳具'}),0.1608300907911803,0.6251621271076524,0.12840466926070038,0.7983870967741934,1.2770880738856911,0.02785978759876924,1.8591958495460428,0.2585515120291007
"frozenset({'用具', '美术', '信封'})",frozenset({'收纳具'}),0.1582360570687419,0.6251621271076524,0.12062256809338522,0.7622950819672132,1.2193558261342767,0.021699378071162664,1.5769041549264282,0.21371174843017388
"frozenset({'用具', '收纳具', '信封'})",frozenset({'装订机'}),0.2127107652399481,0.6549935149156939,0.15953307392996108,0.75,1.145049504950495,0.020208902145040453,1.3800259403372244,0.16090060406370119
"frozenset({'用具', '装订机', '信封'})",frozenset({'收纳具'}),0.21011673151750973,0.6251621271076524,0.15953307392996108,0.7592592592592592,1.2144997694790225,0.02817605111356719,1.5570188566297511,0.22359726060314786
"frozenset({'用具', '配件', '信封'})",frozenset({'收纳具'}),0.1621271076523995,0.6251621271076524,0.12062256809338522,0.744,1.1900912863070539,0.019266840611599806,1.4642104409857328,0.19063550717400712
"frozenset({'用品', '信封', '电话'})",frozenset({'收纳具'}),0.17639429312581065,0.6251621271076524,0.1309987029831388,0.7426470588235294,1.1879271418110813,0.020723671482956257,1.4565128775245508,0.19207920792079208
"frozenset({'用品', '系固件', '信封'})",frozenset({'收纳具'}),0.17509727626459143,0.6251621271076524,0.12710765239948119,0.725925925925926,1.1611802674043339,0.017643466719152956,1.3676516983909983,0.1682710820177128
"frozenset({'用品', '纸张', '信封'})",frozenset({'收纳具'}),0.17120622568093385,0.6251621271076524,0.13488975356679636,0.7878787878787878,1.2602791399471898,0.027858105346030962,1.7670928293496384,0.24918743228602372
"frozenset({'用品', '美术', '信封'})",frozenset({'收纳具'}),0.1556420233463035,0.6251621271076524,0.11802853437094682,0.7583333333333333,1.21301867219917,0.020727035988432826,1.5510532671407484,0.20798095913303283
"frozenset({'用品', '收纳具', '信封'})",frozenset({'装订机'}),0.21530479896238652,0.6549935149156939,0.15953307392996108,0.7409638554216866,1.1312537277824166,0.018509826879370694,1.3318855005580184,0.14785997446751323
"frozenset({'用品', '装订机', '信封'})",frozenset({'收纳具'}),0.20363164721141375,0.6251621271076524,0.15953307392996108,0.7834394904458598,1.2531781060866347,0.03223028021283861,1.7308690012970163,0.25368766716983127
"frozenset({'用品', '配件', '信封'})",frozenset({'收纳具'}),0.17120622568093385,0.6251621271076524,0.1309987029831388,0.7651515151515151,1.2239249339871747,0.023967054762373388,1.5960838458641897,0.22075024403848836
"frozenset({'纸张', '信封', '电话'})",frozenset({'收纳具'}),0.17380025940337224,0.6251621271076524,0.125810635538262,0.7238805970149254,1.1579085898309283,0.017157295677788037,1.357520945069583,0.16506174238133
"frozenset({'收纳具', '信封', '电话'})",frozenset({'装订机'}),0.19974059662775617,0.6549935149156939,0.15304798962386512,0.7662337662337663,1.1698341262697698,0.022219194167293316,1.4758610750828651,0.18141361975661352
"frozenset({'装订机', '信封', '电话'})",frozenset({'收纳具'}),0.21011673151750973,0.6251621271076524,0.15304798962386512,0.7283950617283951,1.165129860150607,0.021690966807471235,1.380084895649098,0.17942723553477508
